Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
524230,RCF,Rashtriya Chemicals and Fertilizers Ltd,23 Sep 2024,Final Dividend - Rs. - 1.2400,23 Sep 2024,-,-,-,-,-
517035,RIR,RIR Power Electronics Ltd,23 Sep 2024,Final Dividend - Rs. - 2.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
512115,ROSEMER,Rose Merc Ltd,23 Sep 2024,Final Dividend - Rs. - 0.1000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
542649,RVNL,Rail Vikas Nigam Ltd,23 Sep 2024,Final Dividend - Rs. - 2.1100,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
511754,SAHLIBHFI,Shalibhadra Finance Ltd,23 Sep 2024,Dividend - Rs. - 1.2000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
542725,SBC,SBC Exports Ltd,23 Sep 2024,Final Dividend - Rs. - 0.0500,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
512399,SERA,Sera Investments & Finance India Ltd,23 Sep 2024,Final Dividend - Rs. - 0.1000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
531431,SHAKTIPUMP,Shakti Pumps India Ltd-$,23 Sep 2024,Final Dividend - Rs. - 4.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
543963,SHELTER,Shelter Pharma Ltd,23 Sep 2024,Final Dividend - Rs. - 0.3300,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
524632,SHUKRAPHAR,Shukra Pharmaceuticals Ltd,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
544117,SIGNPOST,Signpost India Ltd,23 Sep 2024,Final Dividend - Rs. - 0.5000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
540679,SMSLIFE,SMS Lifesciences India Ltd,23 Sep 2024,Dividend - Rs. - 1.5000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
532815,SMSPHARMA,SMS Pharmaceuticals Ltd,23 Sep 2024,Final Dividend - Rs. - 0.4000,23 Sep 2024,-,-,-,-,-
531529,SOFTRAKV,Softrak Venture Investment Ltd,23 Sep 2024,Final Dividend - Rs. - 0.0500,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
539217,SRESTHA,Srestha Finvest Ltd,23 Sep 2024,Stock  Split From Rs.2/- to Rs.1/-,23 Sep 2024,-,-,17 Sep 2024,23 Sep 2024,-
543615,SRSOLTD,Silicon Rental Solutions Ltd,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
513262,SSWL,Steel Strips Wheels Ltd-$,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
512381,STARTECK,Starteck Finance Ltd,23 Sep 2024,Final Dividend - Rs. - 0.2500,23 Sep 2024,-,-,23 Sep 2024,23 Sep 2024,-
540738,STL,Shreeji Translogistics Ltd,23 Sep 2024,Final Dividend - Rs. - 0.1000,23 Sep 2024,-,-,23 Sep 2024,23 Sep 2024,-
512179,SUNTECK,Sunteck Realty Ltd,23 Sep 2024,Final Dividend - Rs. - 1.5000,23 Sep 2024,-,-,23 Sep 2024,23 Sep 2024,-
543373,SVRL,Shri Venkatesh Refineries Ltd,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
538987,TALBROSENG,Talbros Engineering Ltd,23 Sep 2024,Final Dividend - Rs. - 2.5000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
524717,TITANBIO,Titan Biotech Ltd,23 Sep 2024,Dividend - Rs. - 2.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
533056,VEDAVAAG,VEDAVAAG Systems Ltd,23 Sep 2024,Final Dividend - Rs. - 0.7500,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
530477,VIKRAMTH,Vikram Thermo India Ltd,23 Sep 2024,Final Dividend - Rs. - 0.7500,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
530627,VIPULORG,Vipul Organics Ltd,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
512064,VISVEN,Vishvprabha Ventures Ltd,23 Sep 2024,Dividend - Rs. - 0.5000,23 Sep 2024,-,-,-,-,-
538634,VRL,Vasundhara Rasayans Ltd,23 Sep 2024,Final Dividend - Rs. - 2.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
503641,ZODIACVEN,Zodiac Ventures Ltd,23 Sep 2024,Final Dividend - Rs. - 0.2500,23 Sep 2024,-,-,23 Sep 2024,23 Sep 2024,-
540956,BHATIA,Bhatia Communications & Retail (India) Ltd,24 Sep 2024,Final Dividend - Rs. - 0.0100,24 Sep 2024,-,-,23 Sep 2024,24 Sep 2024,-
544185,ADTECH ,Adtech Systems Ltd,25 Sep 2024,Dividend - Rs. - 1.0000,-,26 Sep 2024,30 Sep 2024,26 Sep 2024,26 Sep 2024,-
500490,BAJAJHLDNG,Bajaj Holdings & Investment Ltd,25 Sep 2024,Interim Dividend - Rs. - 65.0000,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
543859,DIGIFIBRE,Digital Fibre Infrastructure Trust,25 Sep 2024,Income Distribution (InvIT) ,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
544005,ISCITRUST,Intelligent Supply Chain Infrastructure Trust,25 Sep 2024,InvIT - Return of Capital ,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
500266,MAHSCOOTER,Maharashtra Scooters Ltd,25 Sep 2024,Interim Dividend - Rs. - 110.0000,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
543214,NDRAUTO,NDR Auto Components Ltd,25 Sep 2024,Bonus issue 1:1,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
540492,STARLENT,Starlineps Enterprises Ltd,25 Sep 2024,Stock  Split From Rs.5/- to Rs.1/-,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
540492,STARLENT,Starlineps Enterprises Ltd,25 Sep 2024,Bonus issue 1:5,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
530585,SWASTIKA,Swastika Investsmart Ltd,25 Sep 2024,Stock  Split From Rs.10/- to Rs.2/-,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
539207,MANPASAND,Manpasand Beverages Ltd,26 Sep 2024,E.G.M. ,-,27 Sep 2024,04 Oct 2024,27 Sep 2024,27 Sep 2024,-
544191,PURPLEFIN,Purple Finance Ltd,26 Sep 2024,Right Issue of Equity Shares ,26 Sep 2024,-,-,26 Sep 2024,26 Sep 2024,-
512591,PULSRIN,Pulsar International Ltd,27 Sep 2024,Bonus issue 1:10,28 Sep 2024,-,-,27 Sep 2024,27 Sep 2024,-
530073,SANGHVIMOV,Sanghvi Movers Ltd,27 Sep 2024,Stock  Split From Rs.2/- to Rs.1/-,27 Sep 2024,-,-,27 Sep 2024,27 Sep 2024,-
522091,UVDRHOR,United Van Der Horst Ltd,27 Sep 2024,Final Dividend - Rs. - 0.5000,28 Sep 2024,-,-,27 Sep 2024,27 Sep 2024,-
538382,WESTLEIRES,West Leisure Resorts Ltd,27 Sep 2024,Final Dividend - Rs. - 0.1000,28 Sep 2024,-,-,-,-,-
523031,ADSDIAG,A D S Diagnostics Ltd,30 Sep 2024,Final Dividend - Rs. - 1.2000,30 Sep 2024,-,-,30 Sep 2024,30 Sep 2024,-
531153,DILIGENT,Diligent Industries Ltd,01 Oct 2024,E.G.M. ,02 Oct 2024,-,-,01 Oct 2024,01 Oct 2024,-
531889,IIL,Integrated Industries Ltd,01 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,01 Oct 2024,-,-,01 Oct 2024,01 Oct 2024,-
532268,ACCELYA,Accelya Solutions India Ltd,04 Oct 2024,Final Dividend - Rs. - 40.0000,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
512213,CLASELE,Classic Electricals Ltd,04 Oct 2024,Bonus issue 5:1,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
532734,GPIL,Godawari Power and Ispat Ltd,04 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
542323,KPIGREEN,KPI Green Energy Ltd,04 Oct 2024,Final Dividend - Rs. - 0.2000,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
530053,REALECO,Real Eco-Energy Ltd,04 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
507952,SHIKHARLETR,Shikhar Leasing & Trading Ltd,04 Oct 2024,Bonus issue 3:1,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
532285,GEOJITFSL,Geojit Financial Services Ltd,07 Oct 2024,Right Issue of Equity Shares ,07 Oct 2024,-,-,07 Oct 2024,07 Oct 2024,-
533272,JWL,Jupiter Wagons Ltd,07 Oct 2024,Interim Dividend - Rs. - 1.0000,07 Oct 2024,-,-,07 Oct 2024,07 Oct 2024,-
539686,KPEL,K.P. Energy Ltd,07 Oct 2024,Final Dividend - Rs. - 0.1000,07 Oct 2024,-,-,07 Oct 2024,07 Oct 2024,-
534309,NBCC,NBCC (India) Ltd,07 Oct 2024,Bonus issue 1:2,07 Oct 2024,-,-,07 Oct 2024,07 Oct 2024,-
539302,POWERMECH,Power Mech Projects Ltd,08 Oct 2024,Bonus issue 1:1,08 Oct 2024,-,-,08 Oct 2024,08 Oct 2024,-
500378,JINDALSAW,Jindal Saw Ltd,09 Oct 2024,Stock  Split From Rs.2/- to Rs.1/-,09 Oct 2024,-,-,09 Oct 2024,09 Oct 2024,-
531771,SHRADDHA,Shraddha Prime Projects Ltd,09 Oct 2024,Interim Dividend - Rs. - 0.2000,09 Oct 2024,-,-,09 Oct 2024,09 Oct 2024,-
540135,ARCFIN,ARC Finance Ltd,10 Oct 2024,Right Issue of Equity Shares ,10 Oct 2024,-,-,10 Oct 2024,10 Oct 2024,-
540243,NEWLIGHT,New Light Apparels Ltd,10 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,10 Oct 2024,-,-,10 Oct 2024,10 Oct 2024,-
539607,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,11 Oct 2024,Final Dividend - Rs. - 0.0200,11 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
532541,COFORGE,Coforge Ltd,11 Oct 2024,Interim Dividend - Rs. - 19.0000,12 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
505720,HERCULES,Hercules Hoists Ltd,11 Oct 2024,Spin Off ,11 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
541300,INTERISE,INTERISE TRUST,11 Oct 2024,Income Distribution (InvIT) ,11 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
531328,KRETTOSYS,Kretto Syscon Ltd,11 Oct 2024,Right Issue of Equity Shares ,11 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
530525,RRETAIL,Rajnish Retail Ltd,11 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,11 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
532344,SOFTSOL,Softsol India Ltd,11 Oct 2024,Spin Off ,11 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
530521,VIRAT,Virat Industries Ltd,11 Oct 2024,E.G.M. ,-,12 Oct 2024,18 Oct 2024,11 Oct 2024,11 Oct 2024,-
517170,EDVENSWA,Edvenswa Enterprises Ltd,14 Oct 2024,Right Issue of Equity Shares ,14 Oct 2024,-,-,14 Oct 2024,14 Oct 2024,-
512165,ABANSENT,Abans Enterprises Ltd,15 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,15 Oct 2024,-,-,15 Oct 2024,15 Oct 2024,-
539598,CGFL,Credent Global Finance Ltd,15 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,15 Oct 2024,-,-,15 Oct 2024,15 Oct 2024,-
542543,ENERGYINF,Energy Infrastructure Trust,15 Oct 2024,Income Distribution (InvIT) ,15 Oct 2024,-,-,15 Oct 2024,15 Oct 2024,-
530367,NRBBEARING,NRB Bearings Ltd,16 Oct 2024,Interim Dividend - Rs. - 2.5000,16 Oct 2024,-,-,16 Oct 2024,16 Oct 2024,-
531395,PADAMCO,Padam Cotton Yarns Ltd,16 Oct 2024,E.G.M. ,-,17 Oct 2024,23 Oct 2024,17 Oct 2024,17 Oct 2024,-
532626,POCL,Pondy Oxides & Chemicals Ltd,16 Oct 2024,Stock  Split From Rs.10/- to Rs.5/-,16 Oct 2024,-,-,16 Oct 2024,16 Oct 2024,-
505336,HARSHILAGR,Harshil Agrotech Ltd,17 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,17 Oct 2024,-,-,17 Oct 2024,17 Oct 2024,-
531910,MADHUVEER,Madhuveer Com 18 Network Ltd,17 Oct 2024,Dividend - Rs. - 0.0500,-,18 Oct 2024,24 Oct 2024,18 Oct 2024,18 Oct 2024,-
543415,ANANDRATHI,Anand Rathi Wealth Ltd,18 Oct 2024,Interim Dividend - Rs. - 7.0000,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
539399,BELLACASA,Bella Casa Fashion & Retail Ltd,18 Oct 2024,Right Issue of Equity Shares ,19 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
542592,HBEL,Humming Bird Education Ltd,18 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
509631,HEG,HEG Ltd,18 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
539449,IGCIL,IGC Industries Ltd,18 Oct 2024,Right Issue of Equity Shares ,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
531869,SACHEMT,Sacheta Metals Ltd,18 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,19 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
514211,SUMEETINDS,Sumeet Industries Ltd-$,18 Oct 2024,Resolution Plan -Suspension ,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
532540,TCS,Tata Consultancy Services Ltd,18 Oct 2024,Interim Dividend - Rs. - 10.0000,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
539310,THINKINK,Thinkink Picturez Ltd,18 Oct 2024,Right Issue of Equity Shares ,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
544167,JNKINDIA,JNK India Ltd,21 Oct 2024,Final Dividend - Rs. - 0.3000,-,22 Oct 2024,28 Oct 2024,22 Oct 2024,22 Oct 2024,-
543410,DMR,DMR Hydroengineering & Infrastructures Ltd,22 Oct 2024,Right Issue of Equity Shares ,22 Oct 2024,-,-,22 Oct 2024,22 Oct 2024,-
533296,FMNL,Future Market Networks Ltd,22 Oct 2024,E.G.M. ,22 Oct 2024,-,-,22 Oct 2024,22 Oct 2024,-
533204,GBGLOBAL,GB Global Ltd,22 Oct 2024,E.G.M. ,-,23 Oct 2024,30 Oct 2024,23 Oct 2024,23 Oct 2024,-
544140,GOPAL,Gopal Snacks Ltd,22 Oct 2024,Interim Dividend - Rs. - 1.0000,22 Oct 2024,-,-,22 Oct 2024,22 Oct 2024,-
532281,HCLTECH,HCL Technologies Ltd,22 Oct 2024,Interim Dividend - Rs. - 12.0000,22 Oct 2024,-,-,22 Oct 2024,22 Oct 2024,-
533221,AHLWEST,Asian Hotels (West) Ltd,23 Oct 2024,E.G.M. ,23 Oct 2024,-,-,23 Oct 2024,23 Oct 2024,-
534732,CASPIAN,Caspian Corporate Services Ltd,23 Oct 2024,Final Dividend - Rs. - 0.0500,23 Oct 2024,-,-,23 Oct 2024,23 Oct 2024,-
539522,GROVY,Grovy India Ltd,23 Oct 2024,Bonus issue 3:1,23 Oct 2024,-,-,23 Oct 2024,23 Oct 2024,-
531153,DILIGENT,Diligent Industries Ltd,24 Oct 2024,Right Issue of Equity Shares ,24 Oct 2024,-,-,24 Oct 2024,24 Oct 2024,-
512415,MERCTRD,Mercury Trade Links Ltd,24 Oct 2024,Right Issue of Equity Shares ,24 Oct 2024,-,-,24 Oct 2024,24 Oct 2024,-
500399,STEELCO,Steelco Gujarat Ltd,24 Oct 2024,Resolution Plan -Suspension ,24 Oct 2024,-,-,24 Oct 2024,24 Oct 2024,-
532375,TIPSMUSIC,Tips Music Ltd,24 Oct 2024,Interim Dividend - Rs. - 2.0000,24 Oct 2024,-,-,24 Oct 2024,24 Oct 2024,-
532749,ALLCARGO,Allcargo Logistics Ltd,25 Oct 2024,Interim Dividend - Rs. - 1.1000,26 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
542216,DALBHARAT,Dalmia Bharat Ltd,25 Oct 2024,Interim Dividend - Rs. - 4.0000,26 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
533151,DBCORP,D. B. Corp Ltd,25 Oct 2024,Interim Dividend - Rs. - 5.0000,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
542905,HINDWAREAP,Hindware Home Innovation Ltd,25 Oct 2024,Right Issue of Equity Shares ,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
544005,ISCITRUST,Intelligent Supply Chain Infrastructure Trust,25 Oct 2024,InvIT - Return of Capital ,26 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
540005,LTIM,LTIMindtree Ltd,25 Oct 2024,Interim Dividend - Rs. - 20.0000,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
540115,LTTS,L&T Technology Services Ltd,25 Oct 2024,Interim Dividend - Rs. - 17.0000,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
540704,MATRIMONY,Matrimony.com Ltd,25 Oct 2024,Buy Back of Shares ,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
534060,PMCFIN,PMC Fincorp Ltd,25 Oct 2024,Right Issue of Equity Shares ,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
539195,POEL,POCL Enterprises Ltd,25 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
539519,SATTVASUKU,Sattva Sukun Lifecare Ltd,25 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
524542,SUKHJITS,Sukhjit Starch & Chemicals Ltd-$,25 Oct 2024,Stock  Split From Rs.10/- to Rs.5/-,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
500124,DRREDDY,Dr Reddys Laboratories Ltd,28 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
505700,ELECON,Elecon Engineering Company Ltd,28 Oct 2024,Interim Dividend - Rs. - 0.5000,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,28 Oct 2024,Interim Dividend - Rs. - 5.5000,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
543599,KSOLVES,Ksolves India Ltd,28 Oct 2024,Interim Dividend - Rs. - 8.0000,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
500325,RELIANCE,Reliance Industries Ltd,28 Oct 2024,Bonus issue 1:1,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
540259,SHANGAR,Shangar Decor Ltd,28 Oct 2024,Right Issue of Equity Shares ,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
542602,EMBASSY,Embassy Office Parks REIT,29 Oct 2024,Income Distribution RITES  ,29 Oct 2024,-,-,29 Oct 2024,29 Oct 2024,-
500209,INFY,Infosys Ltd,29 Oct 2024,Interim Dividend - Rs. - 21.0000,29 Oct 2024,-,-,29 Oct 2024,29 Oct 2024,-
538452,QUASAR,Quasar India Ltd,29 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,29 Oct 2024,-,-,29 Oct 2024,29 Oct 2024,-
543228,ROUTE,Route Mobile Ltd,29 Oct 2024,Interim Dividend - Rs. - 6.0000,29 Oct 2024,-,-,29 Oct 2024,29 Oct 2024,-
543655,ANZEN,Anzen India Energy Yield Plus Trust,30 Oct 2024,Income Distribution (InvIT) ,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
524434,ASINPET,Asian Petroproducts & Exports Ltd,30 Oct 2024,Right Issue of Equity Shares ,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
500092,CRISIL,CRISIL Ltd,30 Oct 2024,Interim Dividend - Rs. - 15.0000,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
505714,GABRIEL,Gabriel India Ltd-$,30 Oct 2024,Interim Dividend - Rs. - 1.7500,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
540565,INDIGRID,IndiGrid Infrastructure Trust,30 Oct 2024,Income Distribution (InvIT) ,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
511768,MASTERTR,Master Trust Ltd,30 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
543237,MAZDOCK,Mazagon Dock Shipbuilders Ltd,30 Oct 2024,Interim Dividend - Rs. - 23.1900,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
543217,MINDSPACE,Mindspace Business Parks REIT,30 Oct 2024,Income Distribution RITES  ,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
509930,SUPREMEIND,Supreme Industries Ltd,30 Oct 2024,Interim Dividend - Rs. - 10.0000,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
502355,BALKRISIND,Balkrishna Industries Ltd-$,31 Oct 2024,Interim Dividend - Rs. - 4.0000,02 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
500052,BEPL,Bhansali Engineering Polymers Ltd-$,31 Oct 2024,Interim Dividend - Rs. - 1.0000,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
532400,BSOFT,Birlasoft Ltd,31 Oct 2024,Interim Dividend - Rs. - 2.5000,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
509486,CAPRIHANS,Caprihans India Ltd-$,31 Oct 2024,E.G.M. ,-,02 Nov 2024,08 Nov 2024,01 Nov 2024,01 Nov 2024,-
531119,CEENIK,Ceenik Exports India Ltd,31 Oct 2024,Interim Dividend - Rs. - 15.0000,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
543306,DODLA,Dodla Dairy Ltd,31 Oct 2024,Interim Dividend - Rs. - 3.0000,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
532424,GODREJCP,Godrej Consumer Products Ltd,31 Oct 2024,Interim Dividend - Rs. - 5.0000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
540526,IRBINVIT,IRB InvIT Fund,31 Oct 2024,Income Distribution (InvIT) ,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
536073,JULIEN,Julien Agro Infratech Ltd,31 Oct 2024,Interim Dividend - Rs. - 0.0500,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
513250,JYOTISTRUC,Jyoti Structures Ltd,31 Oct 2024,E.G.M. ,-,02 Nov 2024,09 Nov 2024,01 Nov 2024,01 Nov 2024,-
532555,NTPC,NTPC Ltd,31 Oct 2024,Interim Dividend - Rs. - 2.5000,02 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
532527,RKFORGE,Ramkrishna Forgings Ltd,31 Oct 2024,Interim Dividend - Rs. - 1.0000,02 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
543981,RRKABEL,R R Kabel Ltd,31 Oct 2024,Interim Dividend - Rs. - 2.5000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
538875,SELLWIN,Sellwin Traders Ltd,31 Oct 2024,Bonus issue 1:8,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
538875,SELLWIN,Sellwin Traders Ltd,31 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
500405,SPLPETRO,Supreme Petrochem Ltd,31 Oct 2024,Interim Dividend - Rs. - 2.5000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
532349,TCI,Transport Corporation of India Ltd,31 Oct 2024,Interim Dividend - Rs. - 3.5000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
532755,TECHM,Tech Mahindra Ltd,31 Oct 2024,Interim Dividend - Rs. - 15.0000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
500830,COLPAL,Colgate Palmolive (India) Ltd,04 Nov 2024,Interim Dividend - Rs. - 24.0000,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
543899,CUBEINVIT,Cube Highways Trust,04 Nov 2024,Income Distribution (InvIT) ,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
500233,KAJARIACER,Kajaria Ceramics Ltd,04 Nov 2024,Interim Dividend - Rs. - 5.0000,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
544262,MANBA,Manba Finance Ltd,04 Nov 2024,Interim Dividend - Rs. - 0.2500,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
533273,OBEROIRLTY,Oberoi Realty Ltd,04 Nov 2024,Interim Dividend - Rs. - 2.0000,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
500368,PATANJALI,Patanjali Foods Ltd,04 Nov 2024,Interim Dividend - Rs. - 8.0000,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
543213,ROSSARI,Rossari Biotech Ltd,04 Nov 2024,E.G.M. ,-,05 Nov 2024,11 Nov 2024,05 Nov 2024,05 Nov 2024,-
534804,CARERATING,CARE Ratings Ltd,05 Nov 2024,Interim Dividend - Rs. - 7.0000,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
533278,COALINDIA,Coal India Ltd,05 Nov 2024,Interim Dividend - Rs. - 15.7500,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
539524,LALPATHLAB,Dr. Lal PathLabs Ltd,05 Nov 2024,Interim Dividend - Rs. - 6.0000,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
514354,PREMIERPOL,Premier Polyfilm Ltd,05 Nov 2024,Stock  Split From Rs.5/- to Rs.1/-,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
532663,SASKEN,Sasken Technologies Ltd,05 Nov 2024,Interim Dividend - Rs. - 12.0000,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
526506,SYSTMTXC,Systematix Corporate Services Ltd,05 Nov 2024,Stock  Split From Rs.10/- to Rs.1/-,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
536672,VCU,VCU Data Management Ltd,05 Nov 2024,E.G.M. ,-,06 Nov 2024,12 Nov 2024,06 Nov 2024,06 Nov 2024,-
